age_at_entry,gradin4,english,male,left_school,hsgrade_pct,GPA
19,1,1,0,0,36,1.96
19,1,0,1,0,8,1.45
18,1,1,1,0,88,3.24
19,0,1,0,0,25,2.5599999
19,1,0,0,0,83,3.8199999
19,1,1,1,0,36,2.1500001
19,1,1,1,0,77,2.6399999
20,0,1,0,0,19,2.03
19,0,1,0,0,34,3.0599999
21,0,0,1,0,2,1.65
19,1,1,0,0,95,3.98
20,1,1,0,0,21,2.8
19,0,1,0,0,25,2.0999999
19,1,1,1,0,100,4
21,0,1,0,1,41,2.8
19,0,1,0,0,28,2.1600001
19,1,0,1,0,99,4
19,1,1,1,0,53,3.51
18,0,1,0,0,42,1.78
19,1,1,0,0,94,3.1599998
19,0,0,1,0,71,3.24
19,0,1,0,0,72,3.3899999
19,1,1,1,0,66,2.78
19,0,1,1,0,51,1.77
19,1,1,1,0,48,2.5599999
20,0,1,0,0,1,1.8200001
19,0,0,1,0,1,.30000004
19,1,0,0,0,17,2.25
17,1,0,0,0,28,2.1400001
19,0,0,1,0,15,1.38
19,0,1,1,0,18,3.51
20,1,1,0,0,88,2.52
19,0,1,0,0,61,1.9400001
19,0,1,1,0,96,3.9399998
18,0,1,0,0,72,3.1299999
20,0,0,1,0,4,2.27
18,0,1,1,0,20,2.5599999
20,1,1,0,0,11,2.8499999
18,1,1,1,0,55,3.4400001
18,0,1,0,0,18,1.83
18,0,1,0,0,63,1.6
18,0,1,0,0,78,3.03
19,0,0,1,0,45,2.0599999
19,0,1,0,0,73,2.6399999
19,0,0,0,0,77,3.0699999
19,0,1,0,0,58,2.3499999
19,1,1,1,0,87,2.8399999
18,1,1,1,0,49,3.0799999
19,0,0,0,0,60,2.2
19,1,1,0,0,25,2.1900001
20,0,0,1,0,57,2.9400001
18,1,1,1,0,97,2.96
18,0,1,0,1,2,1.85
19,1,1,1,0,38,2.96
19,1,1,0,0,62,3.02
18,0,1,0,0,34,1.8
19,1,1,0,0,6,1.85
19,0,1,0,0,89,3.9099998
19,0,0,1,0,16,2.45
19,0,1,1,0,19,2.25
20,0,0,1,0,2,.33000001
19,0,1,1,1,4,.82000005
19,1,0,1,0,51,2.4200001
18,0,0,1,0,46,2.6199999
19,0,1,0,0,44,1.6799999
19,1,1,1,0,14,2.05
19,0,0,0,0,20,.85000002
20,0,0,1,0,43,.47999999
18,1,0,1,0,54,2.8399999
17,1,1,0,0,81,3.24
19,0,1,0,0,32,1.21
19,0,0,0,0,57,1.89
19,1,0,0,0,50,1.1800001
17,1,1,0,0,72,3.6399999
19,1,1,1,0,64,2.9099998
19,1,1,0,0,85,2.78
18,1,1,0,0,50,3.6599998
19,1,0,0,0,28,1.09
20,0,0,1,0,8,1
18,1,0,0,0,82,3.26
19,1,1,1,0,38,2.79
20,1,1,1,0,69,3.04
17,0,0,0,0,43,1.9400001
19,0,0,0,1,1,2.3900001
19,0,0,1,0,27,1.86
18,0,0,0,0,5,1.62
19,0,0,1,0,38,1.64
19,0,1,1,0,62,2.3599999
18,0,1,1,0,39,2.6800001
20,1,0,0,0,15,1.95
19,0,1,1,0,42,2.73
18,0,1,0,0,2,1.84
18,1,1,0,0,72,2.8
18,1,0,0,0,81,4
18,1,0,0,0,39,1.1800001
18,0,0,1,0,63,2.3099999
18,1,0,0,0,94,3.54
19,0,1,0,0,74,2.95
18,1,0,1,0,100,4
18,1,1,1,0,56,3
18,0,1,0,0,33,2.3799999
18,0,1,0,0,42,1.6799999
20,0,0,1,0,72,.99000001
19,1,1,0,0,25,1.53
18,1,1,0,0,78,2.78
19,1,1,0,0,19,2.49
18,0,1,1,1,58,1.76
19,0,1,0,0,50,3.02
19,0,1,0,0,84,2.6399999
19,0,0,0,0,75,.82000005
20,0,0,0,0,19,.74000001
19,0,1,0,0,48,1.47
19,1,0,0,0,35,2.0999999
20,0,1,0,0,43,2.7
19,0,0,0,0,10,0
18,0,1,1,0,22,2.5999999
19,0,1,0,0,45,3.1399999
19,1,0,1,0,84,3.98
18,0,0,0,0,32,3.8499999
19,0,1,1,0,85,2.51
19,1,1,1,0,100,4
19,0,1,0,0,16,2.74
21,1,1,1,0,19,2.5999999
18,1,1,1,0,18,2.4300001
19,0,1,1,0,31,1.6799999
19,0,1,0,0,40,2.3499999
18,0,1,1,0,1,.64000005
19,0,1,0,0,14,.74000001
19,0,0,0,0,34,2.7
19,0,1,0,0,26,2.3499999
19,0,1,0,0,45,1.96
20,1,0,0,0,78,3.0799999
18,1,1,0,1,56,3.02
18,1,0,1,0,28,2.26
19,0,1,1,0,1,0
19,0,0,1,0,8,1.26
18,1,1,1,0,83,3.8
18,0,0,0,0,64,1.6
20,1,1,0,0,96,3.6999998
19,1,1,1,0,12,2.6199999
19,1,1,0,0,88,2.9200001
19,1,0,0,0,35,1.5
19,0,0,0,0,49,2.5599999
21,0,0,0,0,41,2.49
19,1,1,1,0,30,1.6900001
19,1,1,0,0,90,3.8999999
19,0,1,0,0,83,1.85
19,1,0,0,0,70,3
19,0,1,0,0,79,3.2
20,1,0,0,0,75,1.6
19,0,0,1,0,62,2.4400001
19,1,1,1,0,78,3.7199998
18,0,1,0,0,49,2.47
18,0,1,1,0,5,1.53
19,1,1,0,0,90,3.9199998
19,1,1,1,0,82,2.8499999
18,1,1,0,0,56,3.3299999
18,1,1,0,0,17,2.8799999
19,0,1,0,0,44,3.4200001
18,0,0,0,0,31,1.23
19,0,1,1,0,76,3.21
19,0,1,1,0,4,2.49
18,0,1,1,0,39,2.3599999
18,0,1,0,0,56,2.26
19,0,0,1,0,69,3.53
18,0,0,0,0,74,3.3899999
19,1,1,0,0,84,2.3199999
19,1,1,0,1,81,3.3799999
19,0,1,0,0,22,1.76
18,1,1,1,0,90,4
19,1,1,0,1,53,2.9099998
19,0,1,0,1,67,1.83
19,1,0,0,0,11,2.1400001
19,1,1,0,0,54,2.21
17,1,1,0,0,9,1.6
19,1,1,0,0,4,2.6299999
18,0,1,1,0,52,1.0700001
19,1,1,1,0,37,2.6099999
18,1,1,1,0,73,2.8899999
18,1,0,0,0,25,2.5999999
18,1,1,0,0,46,3.3099999
18,0,1,0,0,44,2.7
19,0,0,0,0,49,2.8399999
19,0,1,0,0,63,2.4400001
19,0,1,1,0,94,3.0999999
18,0,0,0,0,17,2
17,0,1,0,0,74,3.1800001
18,1,1,1,0,69,3.05
19,0,1,1,0,96,3.99
19,0,1,1,0,54,2.29
19,0,1,0,1,6,1.59
19,1,1,0,0,24,2.5599999
19,1,1,0,0,28,2.2
18,1,1,1,0,8,1.3200001
18,1,1,0,0,85,4
19,0,0,0,0,94,2.4300001
17,0,1,0,0,74,2.21
19,0,1,0,0,3,.78000003
20,1,1,0,0,50,2.47
20,0,1,1,0,4,3.01
18,0,1,1,0,11,2.0999999
20,1,0,0,0,52,2.1700001
18,1,1,1,0,12,2.1800001
18,0,0,0,1,28,.47
19,0,1,0,1,52,.87
19,1,1,1,0,97,3.8399999
19,0,1,0,0,98,2.98
19,1,1,0,0,3,2.23
17,0,1,0,0,11,3.5699999
18,0,1,0,0,67,1.51
18,1,1,0,0,75,2.3
18,0,0,1,0,45,1.1800001
19,0,1,0,1,26,1.1
19,0,1,1,1,52,2.7
19,0,1,0,0,17,2.4000001
19,0,0,0,0,15,.19000003
19,1,1,0,1,65,2.51
18,1,1,0,0,73,2.8399999
20,1,1,1,0,75,3.6399999
19,1,1,0,0,3,2.0599999
19,1,1,0,0,50,2.6800001
19,0,0,0,0,35,1.98
18,0,1,0,0,31,2.72
19,0,1,0,0,44,1.45
19,0,1,0,0,40,.93000001
19,1,1,1,0,55,1.5599999
19,1,1,0,0,28,1.85
18,1,1,1,0,14,2.8799999
18,1,1,0,0,93,3.8399999
18,0,1,0,0,17,1.35
19,0,0,0,0,83,2.73
18,0,1,0,0,44,3.6499999
18,0,1,1,0,58,3.05
19,1,1,0,0,28,2.8999999
19,1,1,1,0,56,2.3199999
19,1,1,0,0,44,1.7
20,0,0,0,1,97,3.53
19,0,1,1,0,17,.90000004
19,1,1,0,0,75,2.9200001
19,1,1,1,0,35,3.8599999
18,1,0,1,0,45,2.3199999
19,0,1,0,0,18,2.53
18,1,1,0,0,77,3.2
19,1,1,0,0,90,3.78
19,0,0,0,1,35,.63
19,1,0,0,0,42,2.29
18,0,1,1,0,24,2.48
19,0,1,1,0,22,1.28
19,0,1,0,0,14,1.63
18,1,1,0,0,44,2.98
18,0,1,0,0,62,1.03
18,0,1,1,0,20,2.3199999
19,1,1,1,0,94,3.6999998
19,1,0,0,0,16,1.03
18,0,0,0,0,2,2.27
19,1,1,1,0,61,3.1099999
18,0,1,1,0,15,2.4400001
19,0,1,1,0,14,2.03
19,1,1,0,0,51,2.5799999
19,1,0,0,0,82,3.1599998
19,0,1,1,0,89,2.6399999
19,0,1,1,0,43,2.5999999
19,0,1,1,0,56,2.48
18,1,1,0,0,28,3.1499999
19,1,1,0,0,72,3.6399999
19,0,1,0,0,15,1.72
19,1,0,0,0,100,4
20,0,0,0,0,25,1.91
19,0,1,0,0,15,1.8099999
21,1,0,0,0,44,2.03
19,1,1,0,0,13,3.1399999
19,1,1,1,0,89,3.1800001
19,1,1,1,0,88,3.8899999
19,1,0,1,0,3,1.5599999
19,1,0,0,0,83,3.2
19,0,1,1,0,87,1.45
19,0,1,0,0,94,3.1599998
19,0,1,0,0,91,1.1800001
19,1,1,1,0,89,2.02
20,0,0,0,0,86,1.0599999
18,1,0,1,0,79,3.3199999
19,1,1,1,0,28,2.4300001
19,1,1,0,0,81,3.3799999
19,0,1,1,0,95,3.98
20,0,1,0,1,24,1.5700001
19,1,1,0,0,66,2.7
19,1,1,0,0,61,3.28
19,1,1,0,0,32,2.8699999
21,0,0,0,0,6,.83000004
18,1,1,0,0,64,3.28
19,0,1,1,0,23,1.8099999
19,1,1,0,0,94,3.98
18,0,1,0,0,81,3.79
19,0,1,1,0,2,2.5
19,1,1,1,0,27,2.8999999
18,1,1,0,0,53,2.3
19,1,1,0,0,16,2.5599999
19,0,0,1,0,27,1.14
19,0,1,0,0,12,2.5999999
19,0,1,0,0,9,2.6399999
19,1,0,0,0,83,3.48
18,0,0,0,0,49,2.8499999
19,1,1,1,0,63,3.6199999
18,1,1,1,0,95,4
20,1,0,0,0,4,1.9400001
18,1,1,0,0,12,2.4300001
19,1,1,1,0,67,3.1499999
19,1,1,1,0,98,2.96
18,0,1,1,0,22,.07000003
18,1,1,1,0,85,3.98
19,0,0,0,0,65,.95000005
18,0,0,1,0,23,1.41
19,0,1,1,0,72,3.73
18,0,1,0,0,74,3.24
18,0,0,0,0,45,2.1400001
19,1,0,0,0,69,2.25
19,1,1,1,0,68,3.29
18,0,1,1,0,50,1.53
18,0,1,1,0,5,2.1700001
19,0,1,1,1,16,.33000001
18,1,1,0,0,70,2.5
19,0,0,0,0,48,.95000005
18,0,0,1,0,81,3.5699999
18,0,1,1,0,23,.61000001
18,0,1,0,0,26,2.77
19,1,1,0,0,73,2.9300001
20,0,0,0,0,16,1.97
19,0,1,1,0,54,1.1800001
18,1,0,1,0,65,2.96
19,0,0,0,0,97,3.8799999
19,0,1,0,0,42,2.4300001
20,0,1,0,0,55,2.47
19,0,1,0,0,36,2.3
19,1,0,0,0,64,2.3
18,1,0,0,0,23,2.02
18,1,1,0,0,78,3.3799999
18,1,1,0,0,36,2.5599999
18,1,0,0,0,70,2.77
19,1,1,1,0,9,2.8999999
18,0,0,0,0,17,1.23
19,0,1,0,0,56,2.5899999
19,1,0,1,0,71,3.52
19,1,1,0,0,55,2.29
19,0,1,0,0,28,1.1
19,0,1,0,0,70,3.5699999
19,1,0,0,0,28,3.48
19,1,1,1,0,22,2.74
18,0,1,1,0,39,2.6399999
19,0,0,1,0,71,1.77
19,0,1,0,0,94,2.5999999
19,0,1,1,0,4,1.4400001
20,1,0,0,0,92,3.28
20,1,1,1,0,8,1.78
18,0,0,0,0,75,1.3200001
18,0,1,0,0,57,2.3299999
19,0,1,1,0,45,2.1199999
19,1,1,1,0,60,3.3199999
18,1,1,1,0,28,2.1800001
19,0,0,1,0,56,3.6999998
19,0,1,0,1,36,1.75
19,0,1,1,0,1,.1
20,0,1,1,0,1,1.11
19,0,1,0,0,33,1.23
20,0,0,0,1,26,2.1400001
19,0,1,0,0,11,1.45
19,1,1,1,0,19,2.0999999
18,1,1,1,0,56,2.5799999
19,0,1,1,0,2,1.6799999
19,0,1,0,0,62,3
19,1,1,0,0,25,2.8899999
18,0,0,1,0,86,2.96
19,1,1,1,0,52,2.3399999
18,0,1,0,0,56,3.1900001
21,0,1,0,0,4,2.8199999
21,1,1,0,0,1,3.5
18,1,1,0,0,40,2.78
19,1,1,0,0,90,3.1499999
18,1,1,1,0,65,3.5799999
19,0,0,1,0,58,2.0999999
18,1,1,1,0,35,2.0799999
19,1,1,0,0,99,3.24
18,1,1,0,0,54,2.78
21,1,0,0,0,52,2.53
18,0,1,1,0,46,1.5599999
19,0,0,1,0,68,2.9200001
18,0,0,1,0,51,1.99
18,0,0,0,0,56,1.23
19,0,1,0,0,39,1.84
19,0,1,1,0,36,1.84
19,0,1,1,0,74,3.02
19,0,1,1,0,6,1.7
19,1,1,0,0,63,2.76
18,0,0,0,0,43,1.28
19,1,0,0,0,56,3.0799999
19,1,1,1,0,7,3
19,0,1,0,0,28,2.0999999
19,1,1,0,0,49,2.5599999
19,0,1,0,0,22,3.98
19,1,0,0,0,25,3.3799999
19,1,1,0,0,80,3.78
19,1,1,0,0,54,3.4099998
18,1,1,0,0,53,2.79
19,0,1,0,0,75,3.6999998
21,0,0,0,0,10,3.1299999
19,0,1,0,0,17,2.1600001
19,0,1,1,0,69,3.3
19,0,1,0,0,55,2.5599999
19,0,1,0,0,46,1.76
19,0,1,0,0,3,2.75
18,1,0,0,0,58,3.0999999
19,0,1,0,0,16,2
19,0,0,1,0,14,1.71
19,0,1,1,0,5,1.67
19,0,1,1,0,27,2.6199999
19,0,1,1,1,56,1.03
19,1,1,0,0,68,2.55
19,0,1,0,0,33,2.3900001
19,1,1,1,0,15,2.6599998
19,0,1,0,0,56,2.6599998
19,1,0,1,1,95,3.8099999
19,1,0,0,0,7,.81
18,1,0,0,0,35,3.1700001
19,0,0,1,1,17,.60000002
19,1,1,0,0,85,3.4400001
19,0,1,0,0,46,1.52
19,0,0,0,0,1,1.1800001
17,0,1,1,0,84,1.71
18,1,1,0,0,30,1.58
19,1,0,1,0,15,2.8
19,0,1,0,0,54,2.5799999
18,0,1,1,0,22,1.4400001
19,1,1,1,0,40,3.0799999
18,0,1,0,0,15,1.9
18,0,1,0,0,82,3.24
18,0,1,0,0,3,1.76
19,1,1,1,0,39,2.53
19,0,1,1,0,63,2.6299999
19,0,0,0,0,65,3.76
19,0,1,0,0,27,2.28
19,0,1,1,0,17,2.51
19,1,1,0,0,74,3.05
19,1,1,0,0,54,3.5799999
17,0,1,1,0,24,2.77
19,0,1,1,0,72,1.38
19,1,0,1,0,30,2.5
20,0,0,1,0,1,1.24
19,1,1,1,0,49,2.9200001
19,1,1,0,0,20,2.5999999
18,1,1,1,0,75,2.3599999
19,1,1,0,0,44,1.96
19,1,1,0,0,15,2.0999999
19,0,0,0,0,62,1.1900001
19,1,1,0,0,50,3.0999999
18,1,1,0,0,75,2.98
18,1,1,0,0,44,3.53
18,0,0,0,0,62,2.49
19,0,1,0,0,91,2.5799999
19,1,0,1,0,63,3.24
19,0,1,0,0,60,1.1800001
19,0,0,0,0,71,2.2
19,0,1,1,0,94,3.9599998
19,0,1,0,0,78,1.91
19,0,1,0,1,68,.1
18,1,1,0,0,49,2.3299999
18,1,1,0,0,5,2.55
18,0,0,1,0,57,2.02
19,1,1,1,0,88,3.8099999
19,0,1,0,0,65,3.3
18,1,1,0,0,2,1.84
19,0,0,0,0,50,1.53
20,0,1,0,0,45,2.22
19,0,0,0,0,62,1.73
18,0,1,0,0,61,2.3799999
18,0,0,1,0,27,2.98
17,1,0,0,0,75,2.8099999
19,1,1,1,0,44,2.7
19,1,1,1,0,63,3.1800001
19,0,0,1,0,19,.63
19,1,1,0,0,74,1.1800001
19,1,1,1,0,82,2.8799999
19,1,1,0,0,100,3.8999999
18,0,0,1,0,14,1.14
18,1,1,0,0,73,2.6399999
19,1,1,0,0,48,2.3199999
18,0,1,0,0,36,1.97
19,1,1,0,0,81,3.1900001
19,1,1,0,0,52,2.8499999
19,0,1,0,1,85,3.1599998
19,1,1,0,0,84,3.3099999
19,0,1,0,0,42,1.7
19,0,1,0,0,65,2.76
18,1,1,1,0,17,3.28
19,0,1,0,0,16,1.4400001
19,0,1,0,0,35,.98000002
18,0,0,0,0,9,2.71
19,0,1,0,0,86,3.3499999
19,1,1,0,0,76,2.1199999
19,1,0,0,0,18,2.51
19,1,1,1,0,10,2.7
20,0,1,0,0,35,2.51
19,1,1,0,0,80,2.3799999
19,1,1,1,0,67,3.3499999
18,1,1,0,0,87,3.3799999
18,1,1,0,0,92,2.1600001
18,0,0,0,1,90,3.6499999
19,0,1,0,0,8,.44000003
19,0,1,0,0,62,1.75
18,1,1,0,0,70,2.23
19,1,0,0,0,95,3.27
18,1,1,0,0,91,3.9199998
18,1,1,0,0,16,1.96
19,1,1,1,0,17,3.4300001
19,1,1,1,0,48,1.95
19,0,1,0,0,25,2.03
18,0,1,0,0,84,2.8499999
18,1,1,0,0,79,1.41
21,1,1,1,1,97,3.99
19,1,1,0,0,95,3.7199998
19,1,0,0,0,58,3.0999999
18,0,0,0,0,74,3.1399999
19,0,1,1,0,42,1.4400001
19,1,0,0,0,64,3.53
19,0,1,0,0,7,2.05
19,1,1,1,0,85,2.47
20,1,0,1,0,44,2.0699999
19,1,1,0,0,10,2.1800001
19,0,1,0,0,44,3.79
18,0,1,1,0,5,2.78
19,1,1,1,0,61,1.9
19,0,1,0,0,28,2.28
19,1,1,1,0,92,3.5899999
19,1,1,1,0,94,3.76
19,1,0,1,0,73,3.8399999
19,0,1,1,0,94,2.3
19,1,1,0,0,78,3.04
19,1,0,1,0,83,3.24
19,0,1,0,0,81,3.0999999
20,0,0,1,0,28,2.8399999
19,0,1,0,0,56,3.28
19,1,1,1,0,14,2.5
19,0,1,0,0,19,2.0699999
19,0,0,0,0,71,2.03
19,1,1,0,0,65,3.1599998
19,0,1,0,0,3,2.0999999
18,1,1,0,0,82,3.4200001
19,1,1,1,0,55,3.28
20,0,0,0,0,15,.57000005
19,0,1,0,0,15,1.1800001
19,1,1,1,0,67,1.78
19,1,1,0,0,79,2.9300001
18,1,1,0,0,81,2.7
18,0,1,0,0,17,2.4200001
19,1,1,0,0,40,2.78
18,0,1,0,0,91,2.28
19,1,1,0,0,87,2.6399999
19,0,1,1,0,42,1.4
18,0,1,1,0,20,.49999997
18,1,0,1,0,39,2.23
19,1,1,0,0,68,3.46
19,0,1,0,1,44,3.24
19,1,1,0,0,66,3.5599999
19,0,0,0,0,96,4
19,0,1,0,0,52,2.5799999
19,0,0,0,0,3,.43000004
18,1,1,1,0,34,3.4300001
19,0,1,1,0,33,1.5
19,0,1,1,0,9,1.78
19,1,1,0,0,10,1.3
20,0,0,0,0,69,2.5
19,0,0,1,0,57,3.6299999
19,0,1,1,0,44,1.76
19,0,1,1,0,64,3.3
19,0,1,1,0,18,1.79
19,0,0,1,0,5,1.0599999
19,1,0,0,0,38,2.48
19,1,1,1,0,98,4
18,0,1,1,0,75,.83000004
19,1,1,1,0,25,2.78
19,0,1,0,0,69,1.7
19,0,0,0,0,63,3.29
18,1,0,0,0,79,2.98
19,0,1,1,0,15,1.34
19,1,1,1,0,78,2.8299999
19,1,1,0,0,74,2.25
19,1,1,0,0,17,1.95
18,1,0,0,0,65,3.3099999
19,1,1,1,0,84,3.7199998
20,0,0,0,0,73,2.72
19,0,1,1,0,48,2.5999999
19,1,1,1,0,85,3.6399999
19,1,1,0,0,54,2.6399999
19,0,0,0,1,17,0
20,0,0,1,0,56,2.3699999
18,1,0,0,0,67,3.03
18,0,1,1,0,17,1.4
19,0,1,1,0,86,3.1099999
19,1,1,0,0,74,2.7
19,1,1,0,0,48,1.3
19,0,1,0,0,44,2.2
18,0,0,1,0,81,3.52
19,1,1,0,0,92,3.0999999
19,1,1,0,0,97,2.72
19,0,1,0,0,22,1.0599999
18,1,0,1,0,19,2.8799999
18,0,1,0,0,19,1.75
19,1,1,1,0,81,2.8999999
19,1,1,0,0,12,2.3199999
19,1,0,1,0,90,4
18,0,1,0,0,46,2.1099999
18,1,1,1,0,100,4
18,1,0,0,0,88,3.8999999
19,1,1,0,0,9,2.1600001
19,0,0,1,0,14,.45000002
18,1,0,0,0,84,3.3599999
19,0,1,1,0,58,1.6799999
19,1,1,0,0,84,3.5
18,0,1,0,0,80,3.78
18,0,1,0,0,40,1.92
19,1,1,0,0,6,2.1800001
19,0,1,0,0,5,2.1299999
19,0,0,0,0,25,2.6399999
18,0,1,1,0,56,2.5599999
18,0,1,0,0,78,3.74
19,0,1,1,0,58,3.23
18,1,1,0,0,19,2.5599999
19,0,0,0,0,53,1.49
19,1,1,0,0,64,3.22
19,0,0,0,0,30,2.4100001
19,1,1,0,0,52,2.04
19,0,1,0,0,36,1.16
18,1,1,0,0,83,3.24
19,1,1,0,0,54,2.78
19,1,1,0,0,64,3.5
17,0,1,0,0,64,2.4400001
19,0,1,1,0,46,2.9300001
19,0,0,0,0,67,1.92
18,0,1,0,0,76,3.6999998
19,0,1,1,0,77,3.6899998
18,1,1,0,0,94,3.8999999
19,0,1,1,1,32,2.5999999
18,1,0,0,0,91,2.8999999
20,1,1,0,0,95,2.8799999
18,0,0,0,0,28,1.04
19,1,1,0,0,19,2.8999999
20,0,1,0,0,5,2.7
19,1,1,0,0,4,2.7
18,0,1,0,0,22,2.0799999
19,1,1,0,0,19,1.84
19,1,1,1,0,26,1.3200001
19,0,1,1,1,2,1.2
19,0,1,1,0,28,2.0699999
21,0,1,0,0,89,3.25
18,1,1,0,0,72,3.6799998
19,0,1,1,0,23,.78000003
20,0,1,1,0,26,.65000004
19,0,1,1,0,12,2.4000001
18,1,1,0,0,40,2.78
20,0,0,0,0,2,1.4299999
18,1,1,0,0,91,3.3
19,1,1,0,0,33,2.49
19,0,0,0,0,66,.68000001
20,0,0,1,0,15,1.21
19,0,1,1,0,16,2
20,0,1,0,1,2,2.45
18,1,1,1,0,50,1.71
19,1,0,0,0,94,4
19,0,1,0,0,25,.88
19,0,1,0,0,35,2.5799999
18,1,1,0,0,46,2.8399999
17,1,0,1,0,49,2.76
19,0,0,0,0,20,.86000001
18,1,1,0,0,37,1.28
19,1,1,1,0,42,2.05
19,0,1,1,0,5,1.77
19,1,1,0,0,52,2.6399999
18,0,1,1,1,27,1.58
18,1,1,0,0,45,1.9
18,0,1,1,0,1,1.76
19,0,1,1,0,12,.75
19,1,1,1,0,91,3.49
20,1,1,0,0,1,2.5599999
18,0,1,0,0,22,2.54
19,0,1,0,0,43,1.39
19,0,1,0,0,7,1
19,0,1,0,0,44,2.2
18,0,1,0,0,22,1.3100001
19,1,1,0,0,39,1.8099999
19,0,1,1,0,2,.45000002
19,1,1,0,0,46,3.3
19,0,0,1,1,43,2.1800001
18,0,1,0,0,56,3.6699998
19,1,1,0,0,34,3.0999999
18,1,1,1,0,53,3.1800001
20,1,1,0,0,3,1.85
19,1,1,1,1,76,3
20,0,1,0,0,21,1.34
18,1,1,0,0,90,2.6399999
19,0,1,1,0,50,2.5
19,0,1,0,0,92,3.05
18,1,0,1,0,84,3.9499998
19,1,1,1,0,81,3.6999998
19,1,1,0,0,7,1.64
19,1,1,0,0,19,3.45
18,0,1,0,0,8,.60000002
19,1,0,0,0,25,3.0899999
19,1,1,0,0,42,3.21
19,0,0,1,1,60,2.1400001
20,1,0,1,0,68,2.98
18,0,1,0,0,100,3.9499998
19,1,1,0,0,78,3.48
19,0,1,0,0,71,2.4200001
19,0,1,1,1,11,1.9400001
18,0,1,0,0,40,2.9400001
18,0,0,0,0,27,2.9300001
18,1,0,0,0,50,3.27
18,0,0,0,0,42,1.4299999
19,1,1,0,0,97,4
19,0,1,1,0,66,1.96
20,0,0,1,0,10,0
19,1,1,0,0,98,4
19,0,1,1,0,43,2.4000001
19,1,1,1,0,62,3.78
18,0,1,0,0,17,1.41
19,1,1,0,0,45,2.0799999
19,0,1,1,0,22,3.01
17,0,1,0,0,30,.98000002
20,0,1,1,0,5,2.0599999
19,0,1,0,0,55,2.2
19,0,1,1,0,52,2.1400001
19,1,1,0,0,37,2.5999999
19,1,1,1,0,38,1.84
19,1,1,0,0,78,1.84
18,0,1,1,0,44,2.78
19,0,1,1,0,75,2.6900001
19,0,1,0,0,70,2.2
19,0,1,0,0,45,1.88
19,0,1,1,0,54,2
19,0,1,1,0,87,1.88
19,1,1,1,0,52,1.96
19,1,0,0,0,97,3.1700001
18,1,1,0,0,84,3.9199998
19,1,0,1,0,76,3.9499998
19,0,0,0,0,6,1.4400001
21,1,1,1,0,95,3.51
19,0,1,1,0,74,3.25
19,0,1,1,0,86,4
19,1,1,0,0,43,2.3499999
19,0,0,0,0,22,1.65
19,0,1,0,0,17,1.45
20,0,0,0,1,3,.67000002
19,0,1,1,0,2,1.1800001
18,1,0,0,0,4,.97000003
19,1,1,0,0,67,1.79
19,1,1,1,1,88,3.3199999
19,0,1,0,1,56,1.64
19,0,1,1,1,92,1.9400001
19,0,1,1,0,33,2.3799999
19,1,1,0,1,40,2.76
19,0,1,0,1,36,2.98
18,0,1,1,0,85,3.52
19,0,1,1,0,28,1.2
19,0,1,0,0,86,1.36
17,0,1,0,0,45,1.61
18,0,1,0,0,79,2.7
18,0,1,0,0,57,2.25
19,0,1,1,1,33,3.1800001
19,0,1,0,1,58,2.8399999
19,1,1,0,0,88,3.6399999
19,0,1,1,0,57,2.4200001
18,0,1,0,0,78,3.5799999
18,1,1,1,0,30,2.8399999
19,0,0,0,0,25,2.78
19,1,1,0,0,32,2.5999999
18,1,1,1,0,56,3.51
18,0,0,1,0,51,3.3
18,1,0,0,0,67,2.3399999
19,0,1,0,0,42,2.97
19,0,1,1,0,60,3.0799999
19,0,0,0,0,72,3.1800001
19,0,1,0,0,56,2.3799999
18,1,1,1,0,53,3.47
19,0,1,0,0,4,1.87
19,0,1,0,0,11,.34999999
18,1,1,0,0,91,3.8799999
19,1,1,0,0,28,1.98
17,0,1,1,1,12,3.2
18,0,1,0,0,17,2.5599999
20,0,1,0,0,1,.52999997
18,1,1,0,0,62,3.0999999
18,0,1,0,0,26,2.1299999
19,0,1,0,0,83,2.4300001
18,1,0,0,0,68,2.8999999
19,0,0,0,0,66,2.9400001
19,0,1,0,0,91,2.53
19,1,1,0,0,77,2.8799999
19,0,1,0,0,35,2.2
19,0,1,0,0,11,1.14
20,1,0,1,0,41,3.1299999
18,0,1,0,0,26,1.71
19,1,1,0,0,41,2.8199999
19,0,1,1,0,1,1.08
19,1,0,0,0,77,3.51
18,1,1,0,0,65,2.8999999
19,1,1,0,0,36,1.76
18,0,1,0,0,94,3.9499998
20,0,0,1,0,4,1.39
20,1,0,0,0,7,1.4299999
18,0,1,0,0,15,1.9
18,0,1,1,0,26,2.01
18,1,0,0,0,15,2.3299999
20,0,1,0,0,33,3.1099999
20,0,1,1,0,3,1.85
19,0,1,1,0,28,2.7
18,0,0,0,0,1,.1
19,0,1,1,0,80,2.4400001
20,1,1,0,0,58,2.8999999
20,0,1,0,0,40,2.5
18,1,1,1,0,36,2.1800001
18,1,1,0,0,79,3.5899999
18,1,1,1,0,100,4
19,0,0,1,0,25,.66000003
19,0,1,1,0,19,3.3399999
19,1,1,0,0,49,1.61
19,0,1,0,0,54,1.89
20,1,1,0,0,8,2.8199999
19,0,1,0,0,62,2.3599999
18,0,0,0,0,7,1.4400001
20,1,1,0,0,19,2.1800001
21,0,1,0,0,54,1.78
